"id","invoice_id","branch","city","customer_type","gender","product_line","unit_price","quantity","tax_5_percent","total","date","time","payment","cogs","gross_income","rating","product"
1790,"148-82-2527",C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,"10/05/2022","13:44",Credit card,121.2,6.06,8.4,
1791,"730-50-9884",C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.491,"10/05/2022","14:31",Ewallet,581.42,29.071,4,
1792,"829-49-1914",C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.255,"10/05/2022","16:24",Ewallet,783.1,39.155,6.6,
1793,"655-07-2265",A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,"10/05/2022","16:38",Ewallet,234.93,11.7465,5.4,
1794,"755-12-3214",C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,"10/05/2022","17:07",Credit card,221.1,11.055,8.6,
1795,"848-42-2560",A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,"10/05/2022","17:43",Cash,163.82,8.191,7.8,
1796,"174-64-0215",B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,"10/05/2022","17:49",Credit card,697.4,34.87,8.9,
1797,"102-77-2261",C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,"10/05/2022","18:02",Credit card,457.17,22.8585,4.2,
1798,"733-01-9107",B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,"10/05/2022","18:14",Cash,496.2,24.81,7.4,
1799,"510-95-6347",B,Mandalay,Member,Female,Food and beverages,48.52,3,7.278,152.838,"10/05/2022","18:17",Ewallet,145.56,7.278,4,
1800,"433-75-6987",B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,"10/05/2022","19:06",Ewallet,391.79,19.5895,8.9,
1801,"593-14-4239",B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,"10/05/2022","19:40",Ewallet,763.68,38.184,4.7,
1802,"895-66-0685",B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,"10/05/2022","19:46",Ewallet,54.24,2.712,8,
1803,"608-04-3797",B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,"10/05/2022","20:24",Ewallet,202.56,10.128,8.7,
1804,"885-17-6250",A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,"10/06/2022","10:36",Ewallet,79.74,3.987,7.3,
1805,"883-69-1285",B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,"10/06/2022","11:55",Credit card,99.84,4.992,7,
1806,"199-75-8169",A,Yangon,Member,Male,Sports and travel,15.81,10,7.905,166.005,"10/06/2022","12:27",Credit card,158.1,7.905,8.6,
1807,"254-31-0042",A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,"10/06/2022","12:46",Credit card,193.5,9.675,7.8,
1808,"523-38-0215",C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,38.85,"10/06/2022","13:29",Credit card,37,1.85,7.9,
1809,"468-01-2051",B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,"10/06/2022","13:46",Ewallet,434.56,21.728,5.4,
1810,"262-47-2794",B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,"10/06/2022","15:07",Credit card,574.88,28.744,6.2,
1811,"149-15-7606",B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,"10/06/2022","15:31",Ewallet,335.88,16.794,5.1,
1812,"783-09-1637",B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,"10/06/2022","18:13",Ewallet,337.15,16.8575,6.3,
1813,"802-70-5316",A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,"10/06/2022","20:34",Cash,552.78,27.639,8.3,
1814,"715-20-1673",B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,"10/06/2022","20:57",Cash,141.9,7.095,9.4,
1815,"399-69-4630",C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,"10/07/2022","10:23",Credit card,133.26,6.663,8.6,
1816,"643-38-7867",A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,"10/07/2022","11:44",Ewallet,97.94,4.897,6.9,
1817,"242-55-6721",B,Mandalay,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,"10/07/2022","11:49",Ewallet,32.32,1.616,6.5,
1818,"423-64-4619",A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,"10/07/2022","13:12",Cash,139.95,6.9975,5,
1819,"307-85-2293",B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,"10/07/2022","13:58",Ewallet,251.4,12.57,9.7,
1820,"821-07-3596",C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,"10/07/2022","14:53",Ewallet,65.8,3.29,5.6,
1821,"598-47-9715",C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,"10/07/2022","16:54",Ewallet,336.28,16.814,4.4,
1822,"748-45-2862",A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,"10/07/2022","18:35",Cash,113.24,5.662,8.2,
1823,"471-41-2823",C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,"10/07/2022","20:37",Ewallet,199.58,9.979,8,
1824,"226-31-3081",C,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,"10/08/2022","10:29",Cash,76.4,3.82,9.6,
1825,"325-77-6186",A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,"10/08/2022","10:53",Ewallet,906.5,45.325,7.3,
1826,"563-91-7120",A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,"10/08/2022","13:21",Cash,308.85,15.4425,6.7,
1827,"364-33-8584",B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,"10/08/2022","15:27",Cash,88.15,4.4075,8.5,
1828,"345-08-4992",A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,"10/08/2022","15:37",Credit card,203.94,10.197,7.7,
1829,"483-71-1164",C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,"10/08/2022","16:43",Ewallet,487.8,24.39,5.3,
1830,"574-57-9721",C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,"10/08/2022","16:53",Ewallet,86.54,4.327,5.7,
1831,"458-41-1477",C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,"10/08/2022","17:11",Credit card,277.56,13.878,9.5,
1832,"632-90-0281",C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,"10/08/2022","20:01",Credit card,375.5,18.775,9.3,
1833,"549-96-4200",C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,"10/08/2022","20:15",Ewallet,68.16,3.408,7,
1834,"594-34-4444",A,Yangon,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,"10/08/2022","20:38",Ewallet,97.16,4.858,7.2,
1835,"360-39-5055",C,Naypyitaw,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,"10/09/2022","10:17",Cash,244.55,12.2275,6.6,
1836,"299-29-0180",B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,"10/09/2022","10:54",Cash,365.26,18.263,9.3,
1837,"277-35-5865",C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,"10/09/2022","11:23",Cash,890.73,44.5365,6.7,
1838,"816-57-2053",A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,"10/09/2022","12:37",Ewallet,121.74,6.087,8.7,
1839,"308-47-4913",A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,"10/09/2022","12:45",Credit card,522.6,26.13,6.2,
1840,"652-43-6591",A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,"10/09/2022","13:18",Credit card,778.32,38.916,6.2,
1841,"127-47-6963",A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,"10/09/2022","13:53",Credit card,206.84,10.342,9.8,
1842,"616-87-0016",B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,"10/09/2022","14:36",Credit card,668.78,33.439,9.6,
1843,"268-27-6179",B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,"10/09/2022","14:57",Ewallet,451.76,22.588,7.3,
1844,"529-56-3974",B,Mandalay,Member,Male,Electronic accessories,25.51,4,5.102,107.142,"10/09/2022","17:03",Cash,102.04,5.102,6.8,
1845,"219-22-9386",B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,"10/09/2022","17:26",Credit card,899.64,44.982,4.2,
1846,"132-32-9879",B,Mandalay,Member,Female,Electronic accessories,93.96,4,18.792,394.632,"10/09/2022","18:00",Cash,375.84,18.792,9.5,
1847,"841-35-6630",C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,"10/09/2022","18:21",Cash,455.46,22.773,8.7,
1848,"157-13-5295",A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,"10/09/2022","18:24",Ewallet,519.4,25.97,6.5,
1849,"815-11-1168",A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,"10/09/2022","19:09",Cash,498.9,24.945,5.4,
1850,"189-17-4241",A,Yangon,Normal,Female,Fashion accessories,87.67,2,8.767,184.107,"10/10/2022","12:17",Credit card,175.34,8.767,7.7,
1851,"607-65-2441",C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,"10/10/2022","12:39",Credit card,819.5,40.975,6,
1852,"596-42-3999",B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,"10/10/2022","14:04",Credit card,127.54,6.377,6.6,
1853,"246-55-6923",C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,"10/10/2022","15:06",Credit card,322.11,16.1055,5.1,
1854,"453-12-7053",C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,"10/10/2022","17:38",Credit card,137.22,6.861,6.5,
1855,"156-20-0370",B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,"10/10/2022","18:10",Credit card,25.45,1.2725,5.1,
1856,"668-90-8900",A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,"10/10/2022","18:44",Credit card,655.83,32.7915,4.5,
1857,"696-90-2548",A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,"10/10/2022","18:55",Ewallet,77.52,3.876,6.6,
1858,"790-29-1172",B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,"10/10/2022","18:59",Credit card,172.02,8.601,7.9,
1859,"129-29-8530",A,Yangon,Member,Male,Sports and travel,62.62,5,15.655,328.755,"10/10/2022","19:15",Ewallet,313.1,15.655,7,
1860,"239-48-4278",A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,"10/10/2022","19:35",Ewallet,70.91,3.5455,8.3,
1861,"745-74-0715",A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,"10/10/2022","20:46",Ewallet,116.06,5.803,8.8,
1862,"656-95-9349",A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,"10/11/2022","11:03",Credit card,482.51,24.1255,4.6,
1863,"448-81-5016",A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,"10/11/2022","12:01",Credit card,119.54,5.977,5.8,
1864,"749-81-8133",A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,"10/11/2022","12:04",Cash,378.68,18.934,6.8,
1865,"721-86-6247",A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,"10/11/2022","12:55",Ewallet,507.36,25.368,7.4,
1866,"892-05-6689",A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,"10/11/2022","13:28",Ewallet,141.6,7.08,6.2,
1867,"689-16-9784",C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,"10/11/2022","13:37",Cash,280.62,14.031,6,
1868,"319-50-3348",B,Mandalay,Normal,Female,Home and lifestyle,40.3,2,4.03,84.63,"10/11/2022","15:30",Ewallet,80.6,4.03,4.4,
1869,"891-58-8335",B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,"10/11/2022","15:53",Cash,207.27,10.3635,6.5,
1870,"584-86-7256",C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,"10/11/2022","16:07",Credit card,241.92,12.096,7.3,
1871,"704-20-4138",C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,"10/11/2022","18:58",Credit card,207.69,10.3845,8.1,
1872,"214-30-2776",B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,"10/11/2022","19:44",Credit card,172.45,8.6225,9,
1873,"427-45-9297",B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,"10/12/2022","11:01",Ewallet,285.11,14.2555,5.4,
1874,"152-08-9985",B,Mandalay,Member,Male,Health and beauty,64.36,9,28.962,608.202,"10/12/2022","12:09",Credit card,579.24,28.962,8.6,
1875,"253-12-6086",A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,"10/12/2022","12:43",Credit card,688.8,34.44,8.7,
1876,"545-46-3100",B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,"10/12/2022","13:52",Credit card,31.77,1.5885,8.7,
1877,"565-17-3836",A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,"10/12/2022","14:21",Cash,190.68,9.534,9.1,
1878,"719-76-3868",C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,"10/12/2022","16:30",Cash,377.04,18.852,8.6,
1879,"573-10-3877",B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,"10/12/2022","16:46",Credit card,39.01,1.9505,4.7,
1880,"266-20-6657",C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,"10/12/2022","19:39",Ewallet,385.28,19.264,5.2,
1881,"276-54-0879",B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,"10/12/2022","19:53",Ewallet,390.96,19.548,6.4,
1882,"699-01-4164",C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,"10/12/2022","19:58",Credit card,166,8.3,8.2,
1883,"651-61-0874",C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,"10/12/2022","20:04",Credit card,184.88,9.244,6.2,
1884,"120-06-4233",C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.183,192.843,"10/12/2022","20:36",Cash,183.66,9.183,9.3,
1885,"585-03-5943",B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,"10/13/2022","11:46",Ewallet,181.1,9.055,5.9,
1886,"137-74-8729",C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,"10/13/2022","12:47",Ewallet,97.52,4.876,6.8,
1887,"173-57-2300",C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,"10/13/2022","12:51",Cash,145.76,7.288,6.1,
1888,"316-01-3952",A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,"10/13/2022","14:16",Ewallet,271.35,13.5675,4.6,
1889,"584-66-4073",C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,"10/13/2022","15:45",Ewallet,56.5,2.825,9.6,
1890,"877-22-3308",A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,166.635,"10/13/2022","16:40",Cash,158.7,7.935,5.8,
1891,"655-85-5130",B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,"10/13/2022","19:22",Cash,153.2,7.66,5.7,
1892,"101-17-6199",A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,"10/13/2022","19:44",Credit card,320.53,16.0265,7,
1893,"686-41-0932",B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,"10/13/2022","19:48",Ewallet,69.4,3.47,8.2,
1894,"336-78-2147",C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,"10/13/2022","19:52",Credit card,511.28,25.564,4.6,
1895,"379-17-6588",C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,"10/14/2022","11:07",Cash,596.1,29.805,5.3,
1896,"210-30-7976",B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,"10/14/2022","11:16",Ewallet,89.28,4.464,4.1,
1897,"442-48-3607",A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,"10/14/2022","11:21",Credit card,46.96,2.348,7.9,
1898,"189-52-0236",A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,"10/14/2022","12:07",Cash,696.85,34.8425,7.6,
1899,"174-75-0888",B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,"10/14/2022","12:32",Cash,194.22,9.711,7.3,
1900,"457-12-0244",C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,"10/14/2022","13:49",Ewallet,211.32,10.566,6.5,
1901,"169-52-4504",A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,"10/14/2022","14:13",Credit card,47.07,2.3535,5.8,
1902,"139-32-4183",A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,"10/14/2022","14:19",Ewallet,877.32,43.866,7.4,
1903,"628-90-8624",B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,"10/14/2022","14:41",Cash,825.8,41.29,5,
1904,"722-13-2115",C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,"10/14/2022","15:36",Credit card,42.85,2.1425,9.3,
1905,"499-27-7781",B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,"10/14/2022","16:45",Ewallet,425.68,21.284,5,
1906,"558-80-4082",C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,"10/14/2022","17:20",Ewallet,194.95,9.7475,6,
1907,"808-65-0703",C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,"10/14/2022","17:22",Credit card,141.88,7.094,6.9,
1908,"730-70-9830",C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,"10/14/2022","17:54",Ewallet,420.66,21.033,5.2,
1909,"840-19-2096",C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,"10/14/2022","18:10",Ewallet,439.55,21.9775,4.4,
1910,"115-99-4379",B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,"10/14/2022","19:02",Credit card,383.11,19.1555,8.5,
1911,"122-61-9553",C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,"10/14/2022","19:33",Cash,461.88,23.094,5.6,
1912,"373-09-4567",C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,"10/14/2022","20:35",Ewallet,775.6,38.78,6.9,
1913,"595-11-5460",A,Yangon,Normal,Male,Health and beauty,96.58,2,9.658,202.818,"10/15/2022","10:12",Credit card,193.16,9.658,5.1,
1914,"760-54-1821",B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,"10/15/2022","10:26",Cash,122.31,6.1155,5.8,
1915,"359-94-5395",B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,"10/15/2022","10:50",Credit card,92.78,4.639,9.8,
1916,"542-41-0513",B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,"10/15/2022","11:57",Cash,229.96,11.498,6.6,
1917,"273-16-6619",B,Mandalay,Normal,Male,Home and lifestyle,33.2,2,3.32,69.72,"10/15/2022","12:20",Credit card,66.4,3.32,4.4,
1918,"585-11-6748",B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,"10/15/2022","13:05",Cash,290.4,14.52,5.3,
1919,"154-87-7367",C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,"10/15/2022","14:04",Ewallet,522.08,26.104,6.3,
1920,"565-91-4567",B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,"10/15/2022","14:38",Ewallet,86,4.3,6.2,
1921,"361-59-0574",B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,"10/15/2022","14:48",Credit card,724.24,36.212,6.5,
1922,"848-62-7243",A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,"10/15/2022","15:36",Cash,224.01,11.2005,7.4,
1923,"605-83-1050",B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,"10/15/2022","16:26",Ewallet,54.36,2.718,4.3,
1924,"510-09-5628",A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,"10/15/2022","18:20",Credit card,196.6,9.83,7.2,
1925,"701-69-8742",B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,"10/16/2022","10:11",Ewallet,343.7,17.185,6.7,
1926,"290-68-2984",A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,"10/16/2022","11:22",Cash,95,4.75,5.2,
1927,"727-17-0390",A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,"10/16/2022","12:43",Ewallet,318.05,15.9025,4.8,
1928,"210-74-9613",C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,"10/16/2022","15:33",Ewallet,389.04,19.452,6.8,
1929,"578-80-7669",B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,"10/16/2022","16:58",Cash,74.97,3.7485,5.6,
1930,"711-31-1234",B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,"10/16/2022","18:51",Cash,382.56,19.128,7.9,
1931,"286-43-6208",C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,"10/16/2022","19:08",Cash,790.2,39.51,9.2,
1932,"575-30-8091",A,Yangon,Normal,Male,Sports and travel,72.5,8,29,609,"10/16/2022","19:25",Ewallet,580,29,9.2,
1933,"617-15-4209",C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.537,32.277,"10/16/2022","19:47",Cash,30.74,1.537,7.2,
1934,"152-03-4217",B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,"10/17/2022","11:55",Credit card,101.52,5.076,4.3,
1935,"642-30-6693",B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,"10/17/2022","13:54",Ewallet,327.06,16.353,7.8,
1936,"220-68-6701",A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,"10/17/2022","16:36",Cash,309.88,15.494,4.2,
1937,"320-32-8842",C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,"10/17/2022","18:58",Cash,22.62,1.131,6.4,
1938,"662-47-5456",C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,"10/17/2022","19:06",Credit card,351.9,17.595,8.4,
1939,"880-46-5796",A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,"10/17/2022","19:53",Ewallet,769.2,38.46,5.6,
1940,"420-04-7590",B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,"10/18/2022","11:29",Ewallet,299.1,14.955,4.7,
1941,"776-68-1096",B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,"10/18/2022","13:45",Credit card,132.36,6.618,7.9,
1942,"256-58-3609",C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,"10/18/2022","15:29",Cash,91.98,4.599,9.8,
1943,"413-20-6708",C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,"10/18/2022","15:52",Ewallet,51.47,2.5735,8.5,
1944,"485-30-8700",A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,"10/18/2022","16:10",Credit card,166.3,8.315,4.2,
1945,"439-54-7422",A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,"10/18/2022","17:15",Credit card,204.76,10.238,4.7,
1946,"263-87-5680",C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,"10/18/2022","17:38",Ewallet,285.3,14.265,7.8,
1947,"831-07-6050",A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,"10/19/2022","11:30",Credit card,163.55,8.1775,9.9,
1948,"737-88-5876",A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,"10/19/2022","11:52",Credit card,93.16,4.658,5.9,
1949,"318-81-2368",C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,"10/19/2022","12:16",Cash,46.2,2.31,6.3,
1950,"568-90-5112",C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,"10/19/2022","12:46",Credit card,264.56,13.228,5.6,
1951,"850-41-9669",A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,"10/19/2022","13:25",Ewallet,675.54,33.777,6.2,
1952,"548-48-3156",A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,"10/19/2022","13:37",Cash,166.68,8.334,7.6,
1953,"701-23-5550",B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,"10/19/2022","13:40",Ewallet,155.24,7.762,4.9,
1954,"462-78-5240",C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,"10/19/2022","14:35",Cash,53.22,2.661,4.2,
1955,"593-08-5916",A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,"10/19/2022","15:23",Credit card,15.5,0.775,7.4,
1956,"155-45-3814",C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,"10/19/2022","15:29",Ewallet,708.4,35.42,4.7,
1957,"898-04-2717",A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,"10/19/2022","15:49",Ewallet,687.6,34.38,7.5,
1958,"728-88-7867",C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,"10/19/2022","15:52",Ewallet,302.12,15.106,8.3,
1959,"574-22-5561",C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,867.615,"10/19/2022","17:08",Ewallet,826.3,41.315,7.9,
1960,"716-39-1409",B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,"10/19/2022","18:19",Cash,212.45,10.6225,8,
1961,"751-69-0068",C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,"10/19/2022","19:09",Ewallet,893.16,44.658,9,
1962,"301-81-8610",B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,"10/19/2022","19:42",Credit card,203.36,10.168,6.7,
1963,"451-28-5717",C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,"10/20/2022","11:23",Cash,499.02,24.951,7.3,
1964,"805-86-0265",A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,"10/20/2022","11:32",Cash,845.64,42.282,9.8,
1965,"509-29-3912",A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,"10/20/2022","12:24",Ewallet,348.48,17.424,4.2,
1966,"514-37-2845",B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,"10/20/2022","13:02",Cash,198.5,9.925,9,
1967,"650-98-6268",B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,"10/20/2022","13:53",Credit card,62.61,3.1305,8,
